Stimmart_,"Gemeinde-
schlüssel
—
Wahlkreis-
nummer_","Land - Landkreis / kfr. Stadt - Amt - Gemeinde
—
Wahlkreis_",Name_,Wahlberechtigte insgesamt_Anzahl,Wahlberechtigte A1_,Wahlberechtigte A2_,Wahlberechtigte A3_,Wähler_,"Wahl-
beteiligung_%",Ungültige Stimmen_Anzahl,"Gültige
Stimmen_",SPD_,SPD_%_2019,CDU_Anzahl_2019,CDU_%_2019,DIE LINKE_Anzahl_2019,DIE LINKE_%_2019,AfD_Anzahl_2019,AfD_%_2019,GRÜNE/B 90_Anzahl_2019,GRÜNE/B 90_%_2019,BVB / FREIE WÄHLER_Anzahl_2019,BVB / FREIE WÄHLER_%_2019,PIRATEN_Anzahl_2019,PIRATEN_%_2019,FDP_Anzahl_2019,FDP_%_2019,ÖDP_Anzahl,ÖDP_%,Tierschutzpartei_Anzahl,Tierschutzpartei_%,V-Partei³_Anzahl,V-Partei³_%,AGS,AfD_%_2014,AfD_Anzahl_2014,BVB / FREIE WÄHLER_%_2014,BVB / FREIE WÄHLER_Anzahl_2014,CDU_%_2014,CDU_Anzahl_2014,DIE LINKE_%_2014,DIE LINKE_Anzahl_2014,DKP_%,DKP_Anzahl,FDP_%_2014,FDP_Anzahl_2014,GRÜNE/B 90_%_2014,GRÜNE/B 90_Anzahl_2014,Gemeindename_,Gemeindename_gesamt,Gemeindenummer_,Gültige Stimmen_%,Gültige Stimmen_Anzahl,NPD_%,NPD_Anzahl,PIRATEN_%_2014,PIRATEN_Anzahl_2014,REP_%,REP_Anzahl,SPD_%_2014,SPD_Anzahl,Unnamed: 2_ausgezählt,Unnamed: 32_,Unnamed: 33_,Unnamed: 3_%,Unnamed: 4_,Unnamed: 7_%,Unnamed: 8_Anzahl,Unnamed: 9_,Verwaltungsbezik,Wahlberechtigte_%,Wahlberechtigte_Anzahl,Wähler_%,Wähler_Anzahl,Wähler_Anzahl_,Wähler_Anzahl_Anzahl,_merge,diff_afd
Zweistimme,12069632,amtsfreie Gemeinde,"Treuenbrietzen, Stadt",6401,5564.0,837.0,0.0,3967.0,62,50,3917.0,1274.0,32.5,648,16.5,383,9.8,766,19.6,358,9.1,193,4.9,31,0.8,146,3.7,24,0.6,87,2.2,7,0.2,12069632,10.8,347,1.7,55,20.2,650,15.8,508,0.2,7,1.5,48,4.7,152,"Treuenbrietzen, Stadt",16,69632,,,2.1,69,1.3,43,0.2,6,41.4,1332,16,LT14,69632,100,LT14,49.40962761126249,47,3217,,,,,,3264,6606,both,8.8
Zweistimme,12069656,amtsfreie Gemeinde,"Werder (Havel), Stadt",21739,17762.0,3977.0,0.0,14435.0,66.4,140,14295.0,3549.0,24.8,2766,19.3,1377,9.6,2699,18.9,2037,14.2,625,4.4,98,0.7,658,4.6,108,0.8,339,2.4,39,0.3,12069656,10.8,1176,1.4,154,31.2,3383,15.8,1718,0.2,24,1.5,158,7.5,815,"Werder (Havel), Stadt",27,69656,,,0.9,101,1.5,160,0.1,8,29.1,3156,27,LT14,69656,100,LT14,54.54188160157209,249,10853,,,,,,11102,20355,both,8.099999999999998
Zweistimme,12069665,amtsfreie Gemeinde,Wiesenburg/Mark,3688,3274.0,414.0,0.0,2307.0,62.6,39,2268.0,740.0,32.6,282,12.4,297,13.1,485,21.4,191,8.4,77,3.4,18,0.8,117,5.2,11,0.5,41,1.8,9,0.4,12069665,9.6,196,1.6,32,19.7,400,17.6,357,0.3,7,1.6,32,5.6,114,Wiesenburg/Mark,17,69665,,,2.4,49,1.4,29,0.2,5,40,813,17,LT14,69665,100,LT14,52.710997442455245,27,2034,,,,,,2061,3910,both,11.799999999999999
Zweistimme,12069018 02,amtsangehörige Gemeinde,Beetzsee,2191,1875.0,316.0,0.0,1082.0,49.4,8,1074.0,280.0,26.1,218,20.3,96,8.9,225,20.9,127,11.8,37,3.4,6,0.6,53,4.9,6,0.6,25,2.3,1,0.1,12069018,10.3,86,1.4,12,27.1,226,17.6,147,0,0,1.7,14,6.5,54,Beetzsee,2,69802018,,,0.7,6,0.8,7,0.1,1,33.7,281,2,LT14,69802018,100,LT14,39.858156028368796,9,834,,,,,,843,2115,both,10.599999999999998
Zweistimme,12069019 02,amtsangehörige Gemeinde,Beetzseeheide,571,527.0,44.0,0.0,325.0,56.9,4,321.0,98.0,30.5,55,17.1,26,8.1,51,15.9,45,14,19,5.9,3,0.9,11,3.4,0,0,11,3.4,2,0.6,12069019,10.7,26,1.2,3,19.8,48,14.8,36,0.4,1,0.4,1,4.9,12,Beetzseeheide,3,69802019,,,0.4,1,0.8,2,0.4,1,46.1,112,3,LT14,69802019,100,LT14,42.80701754385965,1,243,,,,,,244,570,both,5.200000000000001
Zweistimme,12069270 02,amtsangehörige Gemeinde,"Havelsee, Stadt",2832,2487.0,345.0,0.0,1417.0,50,16,1401.0,338.0,24.1,237,16.9,127,9.1,389,27.8,114,8.1,64,4.6,9,0.6,67,4.8,9,0.6,44,3.1,3,0.2,12069270,11.4,121,1.2,13,27.5,292,16.3,173,0.2,2,1.9,20,3.9,41,"Havelsee, Stadt",6,69802270,,,2,21,0.7,7,0.3,3,34.6,367,6,LT14,69802270,100,LT14,38.206214689265536,22,1060,,,,,,1082,2832,both,16.4
Zweistimme,12069460 02,amtsangehörige Gemeinde,Päwesin,480,444.0,36.0,0.0,272.0,56.7,6,266.0,105.0,39.5,28,10.5,25,9.4,52,19.5,17,6.4,19,7.1,1,0.4,8,3,0,0,9,3.4,2,0.8,12069460,12.6,26,1.9,4,16.4,34,17.9,37,0,0,0,0,3.4,7,Päwesin,1,69802460,,,3.4,7,0.5,1,0,0,44,91,1,LT14,69802460,100,LT14,43.064182194616976,1,207,,,,,,208,483,both,6.9
Zweistimme,12069541 02,amtsangehörige Gemeinde,Roskow,1014,931.0,83.0,0.0,503.0,49.6,10,493.0,111.0,22.5,76,15.4,40,8.1,112,22.7,37,7.5,83,16.8,1,0.2,16,3.2,2,0.4,15,3,0,0,12069541,8.1,31,6,23,24.2,93,17.4,67,0,0,0.8,3,5.7,22,Roskow,3,69802541,,,2.6,10,1,4,0,0,34.1,131,3,LT14,69802541,100,LT14,38.15533980582524,9,384,,,,,,393,1030,both,14.6
Zweistimme,12069052 04,amtsangehörige Gemeinde,Borkheide,1728,1327.0,401.0,0.0,840.0,48.6,8,832.0,257.0,30.9,93,11.2,67,8.1,185,22.2,93,11.2,65,7.8,7,0.8,36,4.3,6,0.7,22,2.6,1,0.1,12069052,16.7,117,2.1,15,22.4,157,18.1,127,0.4,3,1.9,13,5.9,41,Borkheide,2,69804052,,,0.4,3,2.3,16,0.1,1,29.6,207,2,LT14,69804052,100,LT14,43.73854612095297,16,700,,,,,,716,1637,both,5.5
Zweistimme,12069056 04,amtsangehörige Gemeinde,Borkwalde,1270,1041.0,229.0,0.0,658.0,51.8,14,644.0,151.0,23.4,61,9.5,63,9.8,165,25.6,92,14.3,62,9.6,5,0.8,19,3,6,0.9,19,3,1,0.2,12069056,15.6,70,9.3,42,15.3,69,21.6,97,0.4,2,2.2,10,9.6,43,Borkwalde,1,69804056,,,2.4,11,2.4,11,0,0,21.1,95,1,LT14,69804056,100,LT14,38.333333333333336,10,450,,,,,,460,1200,both,10.000000000000002
Zweistimme,12069076 04,amtsangehörige Gemeinde,"Brück, Stadt",3100,2460.0,640.0,0.0,1434.0,46.3,26,1408.0,430.0,30.5,216,15.3,124,8.8,324,23,122,8.7,62,4.4,10,0.7,64,4.5,6,0.4,45,3.2,5,0.4,12069076,11,123,1.1,12,25.1,280,14.1,157,0.2,2,1.3,15,5.9,66,"Brück, Stadt",5,69804076,,,1.2,13,1.7,19,0.2,2,38.2,426,5,LT14,69804076,100,LT14,36.37239165329053,18,1115,,,,,,1133,3115,both,12.0
Zweistimme,12069216 04,amtsangehörige Gemeinde,Golzow,1141,1025.0,116.0,0.0,585.0,51.3,2,583.0,211.0,36.2,92,15.8,32,5.5,141,24.2,39,6.7,31,5.3,1,0.2,17,2.9,1,0.2,18,3.1,0,0,12069216,11.1,52,0.6,3,22.2,104,11.5,54,0.2,1,0.4,2,3.2,15,Golzow,1,69804216,,,0.9,4,1.5,7,0.4,2,47.9,224,1,LT14,69804216,100,LT14,41.48660328435609,12,468,,,,,,480,1157,both,13.1
Zweistimme,12069345 04,amtsangehörige Gemeinde,Linthe,736,659.0,77.0,0.0,447.0,60.7,6,441.0,135.0,30.6,94,21.3,26,5.9,117,26.5,27,6.1,17,3.9,1,0.2,17,3.9,0,0,5,1.1,2,0.5,12069345,12.1,45,2.7,10,31.1,116,10.5,39,0.3,1,1.3,5,2.4,9,Linthe,3,69804345,,,3.2,12,2.7,10,0.3,1,33.5,125,3,LT14,69804345,100,LT14,50.806451612903224,5,373,,,,,,378,744,both,14.4
Zweistimme,12069470 04,amtsangehörige Gemeinde,Planebruch,880,803.0,77.0,0.0,541.0,61.5,7,534.0,191.0,35.8,106,19.9,23,4.3,103,19.3,36,6.7,32,6,4,0.7,17,3.2,3,0.6,17,3.2,2,0.4,12069470,9.9,45,1.1,5,23.1,105,8.1,37,0,0,1.1,5,5.3,24,Planebruch,4,69804470,,,1.8,8,1.1,5,0.2,1,48.4,220,4,LT14,69804470,100,LT14,50.87336244541485,11,455,,,,,,466,916,both,9.4
Zweistimme,12069402 10,amtsangehörige Gemeinde,Mühlenfließ,762,675.0,87.0,0.0,477.0,62.6,9,468.0,135.0,28.8,84,17.9,27,5.8,114,24.4,28,6,29,6.2,5,1.1,31,6.6,5,1.1,9,1.9,1,0.2,12069402,13.2,53,2,8,20.7,83,8.5,34,0,0,1.7,7,5,20,Mühlenfließ,5,69810402,,,5.2,21,3.2,13,0,0,40.4,162,5,LT14,69810402,100,LT14,51.320754716981135,7,401,,,,,,408,795,both,11.2
Zweistimme,12069448 10,amtsangehörige Gemeinde,"Niemegk, Stadt",1701,1402.0,299.0,0.0,781.0,45.9,15,766.0,317.0,41.4,138,18,52,6.8,128,16.7,44,5.7,46,6,6,0.8,26,3.4,0,0,8,1,1,0.1,12069448,8.5,54,3.5,22,21.1,134,15.3,97,0,0,1.4,9,3.5,22,"Niemegk, Stadt",3,69810448,,,1.7,11,0.8,5,0.2,1,44.2,281,3,LT14,69810448,100,LT14,36.71388101983003,12,636,,,,,,648,1765,both,8.2
Zweistimme,12069474 10,amtsangehörige Gemeinde,Planetal,800,729.0,71.0,0.0,547.0,68.4,6,541.0,183.0,33.8,99,18.3,35,6.5,90,16.6,59,10.9,26,4.8,3,0.6,28,5.2,2,0.4,15,2.8,1,0.2,12069474,7,34,1,5,29.4,144,10.4,51,0,0,1.2,6,4.5,22,Planetal,5,69810474,,,2.7,13,1.6,8,0,0,42.1,206,5,LT14,69810474,100,LT14,61.13861386138614,5,489,,,,,,494,808,both,9.600000000000001
Zweistimme,12069485 10,amtsangehörige Gemeinde,Rabenstein/Fläming,700,625.0,75.0,0.0,422.0,60.3,5,417.0,153.0,36.7,90,21.6,37,8.9,69,16.5,20,4.8,23,5.5,4,1,16,3.8,1,0.2,4,1,0,0,12069485,9.4,38,3.5,14,25.9,105,12.6,51,0,0,1.2,5,2.7,11,Rabenstein/Fläming,6,69810485,,,2,8,1,4,0,0,41.7,169,6,LT14,69810485,100,LT14,55.57046979865772,9,405,,,,,,414,745,both,7.1
Zweistimme,12069028 17,amtsangehörige Gemeinde,Bensdorf,1078,963.0,115.0,0.0,552.0,51.2,6,546.0,136.0,24.9,79,14.5,58,10.6,145,26.6,38,7,52,9.5,1,0.2,22,4,4,0.7,9,1.6,2,0.4,12069028,12.6,52,4.9,20,21.1,87,18.2,75,0.2,1,0.5,2,3.2,13,Bensdorf,4,69817028,,,1,4,1.5,6,0.2,1,36.7,151,4,LT14,69817028,100,LT14,38,6,412,,,,,,418,1100,both,14.000000000000002
Zweistimme,12069537 17,amtsangehörige Gemeinde,Rosenau,740,634.0,106.0,0.0,386.0,52.2,11,375.0,106.0,28.3,54,14.4,38,10.1,94,25.1,24,6.4,43,11.5,0,0,10,2.7,1,0.3,5,1.3,0,0,12069537,11.6,35,3.3,10,20.6,62,15.9,48,0,0,3.3,10,2.7,8,Rosenau,4,69817537,,,1.3,4,0.7,2,0.3,1,40.2,121,4,LT14,69817537,100,LT14,38.75476493011436,4,301,,,,,,305,787,both,13.500000000000002
Zweistimme,12069688 17,amtsangehörige Gemeinde,Wusterwitz,2589,2177.0,412.0,0.0,1240.0,47.9,12,1228.0,340.0,27.7,254,20.7,114,9.3,258,21,109,8.9,56,4.6,11,0.9,52,4.2,4,0.3,28,2.3,2,0.2,12069688,11.6,108,0.6,6,27.1,253,15.8,148,0.1,1,1.3,12,3.5,33,Wusterwitz,4,69817688,,,1.1,10,1.2,11,0.2,2,37.5,351,4,LT14,69817688,100,LT14,36.107943747624475,15,935,,,,,,950,2631,both,9.4
Zweistimme,12069089 18,amtsangehörige Gemeinde,Buckautal,392,331.0,61.0,0.0,181.0,46.2,8,173.0,40.0,23.1,27,15.6,13,7.5,68,39.3,5,2.9,2,1.2,5,2.9,10,5.8,1,0.6,2,1.2,0,0,12069089,9.6,17,0.6,1,36.5,65,11.2,20,0.6,1,1.7,3,0.6,1,Buckautal,3,69818089,,,5.6,10,0.6,1,0,0,33.1,59,3,LT14,69818089,100,LT14,44.12470023980815,6,178,,,,,,184,417,both,29.699999999999996
Zweistimme,12069224 18,amtsangehörige Gemeinde,Görzke,1050,943.0,107.0,0.0,510.0,48.6,9,501.0,140.0,27.9,78,15.6,31,6.2,155,30.9,27,5.4,20,4,3,0.6,30,6,5,1,11,2.2,1,0.2,12069224,11.1,45,0.7,3,29,117,12.4,50,0.2,1,3.5,14,3.7,15,Görzke,2,69818224,,,2.7,11,1.5,6,0.2,1,34.9,141,2,LT14,69818224,100,LT14,38.37739288969918,17,404,,,,,,421,1097,both,19.799999999999997
Zweistimme,12069232 18,amtsangehörige Gemeinde,Gräben,472,375.0,97.0,0.0,185.0,39.2,7,178.0,58.0,32.6,34,19.1,11,6.2,47,26.4,9,5.1,6,3.4,8,4.5,2,1.1,0,0,3,1.7,0,0,12069232,4.1,6,0.7,1,25.3,37,13.7,20,0,0,0.7,1,2.7,4,Gräben,1,69818232,,,3.4,5,0.7,1,1.4,2,47.3,69,1,LT14,69818232,100,LT14,29.878048780487802,1,146,,,,,,147,492,both,22.299999999999997
Zweistimme,12069648 18,amtsangehörige Gemeinde,Wenzlow,455,398.0,57.0,0.0,244.0,53.6,2,242.0,54.0,22.3,47,19.4,17,7,88,36.4,15,6.2,7,2.9,1,0.4,6,2.5,0,0,7,2.9,0,0,12069648,10.6,19,0.6,1,31.3,56,15.1,27,0,0,0,0,0.6,1,Wenzlow,1,69818648,,,3.9,7,1.1,2,0.6,1,36.3,65,1,LT14,69818648,100,LT14,37.96680497925311,4,179,,,,,,183,482,both,25.799999999999997
Zweistimme,12069680 18,amtsangehörige Gemeinde,Wollin,692,606.0,86.0,0.0,348.0,50.3,5,343.0,108.0,31.5,65,19,26,7.6,83,24.2,22,6.4,16,4.7,5,1.5,13,3.8,0,0,5,1.5,0,0,12069680,9.1,27,1,3,31.3,93,14.5,43,0,0,1,3,2.7,8,Wollin,1,69818680,,,1.7,5,0.7,2,0,0,38,113,1,LT14,69818680,100,LT14,40.59539918809202,3,297,,,,,,300,739,both,15.1
Zweistimme,12069696 18,amtsangehörige Gemeinde,"Ziesar, Stadt",2100,1809.0,291.0,0.0,766.0,36.5,6,760.0,213.0,28,120,15.8,56,7.4,224,29.5,44,5.8,26,3.4,8,1.1,45,5.9,2,0.3,21,2.8,1,0.1,12069696,11.2,77,1,7,27.4,188,14.9,102,0.4,3,2.6,18,5.1,35,"Ziesar, Stadt",5,69818696,,,1.5,10,0.7,5,0.6,4,34.5,236,5,LT14,69818696,100,LT14,32.121212121212125,4,685,,,,,,689,2145,both,18.3
Zweistimme,12070125,amtsfreie Gemeinde,Groß Pankow (Prignitz),3211,2912.0,299.0,0.0,2004.0,62.4,20,1984.0,624.0,31.5,337,17,206,10.4,424,21.4,158,8,91,4.6,6,0.3,87,4.4,6,0.3,43,2.2,2,0.1,12070125,9.3,150,1.7,28,26.8,430,18,289,0.2,3,1.5,24,3.9,62,Groß Pankow (Prignitz),21,70125,,,1.3,21,1.3,21,0.2,3,35.8,574,21,LT14,70125,100,LT14,47.77483053345122,16,1605,,,,,,1621,3393,both,12.099999999999998
Zweistimme,12070149,amtsfreie Gemeinde,Gumtow,2896,2608.0,288.0,0.0,1847.0,63.8,23,1824.0,523.0,28.7,354,19.4,166,9.1,409,22.4,173,9.5,79,4.3,13,0.7,44,2.4,6,0.3,56,3.1,1,0.1,12070149,9.1,135,1.2,18,29.2,432,17.3,255,0.1,1,0.8,12,7.4,109,Gumtow,17,70149,,,1.3,19,0.8,12,0.1,2,32.6,482,17,LT14,70149,100,LT14,49.56724367509987,12,1477,,,,,,1489,3004,both,13.299999999999999
Zweistimme,12070173,amtsfreie Gemeinde,Karstädt,4989,4482.0,507.0,0.0,3225.0,64.6,70,3155.0,893.0,28.3,806,25.5,272,8.6,725,23,188,6,111,3.5,15,0.5,96,3,5,0.2,41,1.3,3,0.1,12070173,8.2,192,1.2,27,31.4,731,16.2,378,0,1,1.5,35,3.3,78,Karstädt,21,70173,,,2.6,61,0.5,11,0.2,4,34.9,813,21,LT14,70173,100,LT14,44.73285335354301,30,2331,,,,,,2361,5278,both,14.8
Zweistimme,12070296,amtsfreie Gemeinde,"Perleberg, Stadt",9751,8519.0,1232.0,0.0,5663.0,58.1,86,5577.0,1495.0,26.8,961,17.2,740,13.3,1247,22.4,415,7.4,348,6.2,30,0.5,213,3.8,19,0.3,98,1.8,11,0.2,12070296,8.4,360,0.8,34,23.3,998,24.4,1044,0.1,4,1.1,47,2.9,125,"Perleberg, Stadt",18,70296,,,1.5,63,0.6,26,0.2,7,36.8,1578,18,LT14,70296,100,LT14,42.40531042561499,58,4286,,,,,,4344,10244,both,13.999999999999998
Zweistimme,12070302,amtsfreie Gemeinde,Plattenburg,2810,2615.0,195.0,0.0,1678.0,59.7,19,1659.0,466.0,28.1,251,15.1,150,9,388,23.4,149,9,131,7.9,6,0.4,77,4.6,5,0.3,36,2.2,0,0,12070302,10.3,138,2.2,30,24.6,328,17.4,233,0.1,1,1.3,17,4.8,64,Plattenburg,14,70302,,,1,13,1.2,16,0.1,1,37.1,495,14,LT14,70302,100,LT14,45.851676261429056,18,1336,,,,,,1354,2953,both,13.099999999999998
Zweistimme,12070316,amtsfreie Gemeinde,"Pritzwalk, Stadt",10284,8724.0,1560.0,0.0,5500.0,53.5,59,5441.0,1772.0,32.6,856,15.7,595,10.9,1172,21.5,340,6.2,319,5.9,28,0.5,219,4,20,0.4,110,2,10,0.2,12070316,9.2,386,2,85,23.8,997,22.1,924,0,1,2.2,93,2.7,112,"Pritzwalk, Stadt",21,70316,,,1.2,52,0.9,36,0.2,7,35.7,1496,21,LT14,70316,100,LT14,40.130706573214624,48,4189,,,,,,4237,10558,both,12.3
Zweistimme,12070424,amtsfreie Gemeinde,"Wittenberge, Stadt",14634,12994.0,1640.0,0.0,7751.0,53,104,7647.0,2912.0,38.1,1118,14.6,777,10.2,1683,22,477,6.2,218,2.9,34,0.4,215,2.8,31,0.4,174,2.3,8,0.1,12070424,7.8,463,0.8,49,20.8,1239,19.1,1137,0.2,12,1.2,69,2.9,172,"Wittenberge, Stadt",18,70424,,,1.5,91,1,61,0.1,6,44.7,2665,18,LT14,70424,100,LT14,38.95217867027097,88,5964,,,,,,6052,15537,both,14.2
Zweistimme,12070008 01,amtsangehörige Gemeinde,"Bad Wilsnack, Stadt",2248,1901.0,347.0,0.0,1008.0,44.8,17,991.0,310.0,31.3,179,18.1,77,7.8,232,23.4,61,6.2,44,4.4,8,0.8,43,4.3,6,0.6,26,2.6,5,0.5,12070008,12.9,105,1.2,10,24.5,199,11.6,94,0.1,1,2,16,3.5,28,"Bad Wilsnack, Stadt",5,70801008,,,2.6,21,1,8,0.2,2,40.3,327,5,LT14,70801008,100,LT14,35.96338273757629,14,811,,,,,,825,2294,both,10.499999999999998
Zweistimme,12070052 01,amtsangehörige Gemeinde,Breese,1272,1089.0,183.0,0.0,659.0,51.8,7,652.0,224.0,34.4,119,18.3,45,6.9,146,22.4,47,7.2,30,4.6,7,1.1,19,2.9,2,0.3,11,1.7,2,0.3,12070052,10.1,53,0.2,1,28.1,147,11.6,61,0,0,1.1,6,5.5,29,Breese,2,70801052,,,1.3,7,0.6,3,0.4,2,41,215,2,LT14,70801052,100,LT14,41.88976377952756,8,524,,,,,,532,1270,both,12.299999999999999
Zweistimme,12070241 01,amtsangehörige Gemeinde,Legde/Quitzöbel,552,512.0,40.0,0.0,350.0,63.4,6,344.0,107.0,31.1,59,17.2,18,5.2,100,29.1,12,3.5,16,4.7,0,0,15,4.4,4,1.2,11,3.2,2,0.6,12070241,13.1,32,0.8,2,25.8,63,9,22,0,0,1.2,3,2.5,6,Legde/Quitzöbel,3,70801241,,,2.5,6,0.4,1,0.4,1,44.3,108,3,LT14,70801241,100,LT14,44.66546112115732,3,244,,,,,,247,553,both,16.0
Zweistimme,12070348 01,amtsangehörige Gemeinde,Rühstädt,405,345.0,60.0,0.0,240.0,59.3,5,235.0,64.0,27.2,50,21.3,27,11.5,47,20,22,9.4,9,3.8,3,1.3,10,4.3,1,0.4,1,0.4,1,0.4,12070348,9.5,21,0,0,31.7,70,14,31,0,0,1.8,4,2.7,6,Rühstädt,3,70801348,,,1.4,3,2.3,5,0,0,36.7,81,3,LT14,70801348,100,LT14,53.333333333333336,3,221,,,,,,224,420,both,10.5
Zweistimme,12070416 01,amtsangehörige Gemeinde,Weisen,852,768.0,84.0,0.0,493.0,57.9,11,482.0,164.0,34,97,20.1,36,7.5,130,27,16,3.3,19,3.9,1,0.2,13,2.7,1,0.2,5,1,0,0,12070416,10.9,43,2.3,9,24.7,98,14.1,56,0,0,0,0,2.5,10,Weisen,2,70801416,,,1.8,7,0.5,2,0.8,3,42.4,168,2,LT14,70801416,100,LT14,46.04810996563574,6,396,,,,,,402,873,both,16.1
Zweistimme,12070060 05,amtsangehörige Gemeinde,Cumlosen,643,584.0,59.0,0.0,404.0,62.8,5,399.0,165.0,41.4,74,18.5,22,5.5,97,24.3,15,3.8,6,1.5,0,0,10,2.5,0,0,10,2.5,0,0,12070060,8.8,26,0,0,27.6,82,12.1,36,0,0,1.3,4,4.4,13,Cumlosen,1,70805060,,,4.4,13,0,0,0,0,41.4,123,1,LT14,70805060,100,LT14,44.199706314243755,4,297,,,,,,301,681,both,15.5
Zweistimme,12070236 05,amtsangehörige Gemeinde,Lanz,618,558.0,60.0,0.0,340.0,55,7,333.0,75.0,22.5,69,20.7,24,7.2,117,35.1,18,5.4,13,3.9,1,0.3,10,3,1,0.3,5,1.5,0,0,12070236,12.1,28,2.2,5,31.6,73,16,37,0,0,3.5,8,2.2,5,Lanz,1,70805236,,,3.5,8,0,0,0.4,1,28.6,66,1,LT14,70805236,100,LT14,35.43543543543544,5,231,,,,,,236,666,both,23.0
Zweistimme,12070244 05,amtsangehörige Gemeinde,"Lenzen (Elbe), Stadt",1852,1576.0,276.0,0.0,719.0,38.8,4,715.0,239.0,33.4,126,17.6,70,9.8,149,20.8,37,5.2,46,6.4,10,1.4,20,2.8,2,0.3,15,2.1,1,0.1,12070244,10.1,60,1,6,23.3,139,14.9,89,0,0,1.3,8,4.4,26,"Lenzen (Elbe), Stadt",2,70805244,,,3.4,20,0.7,4,0,0,40.9,244,2,LT14,70805244,100,LT14,30.259222333000995,11,596,,,,,,607,2006,both,10.700000000000001
Zweistimme,12070246 05,amtsangehörige Gemeinde,Lenzerwische,399,350.0,49.0,0.0,207.0,51.9,2,205.0,43.0,21,58,28.3,11,5.4,52,25.4,21,10.2,7,3.4,3,1.5,10,4.9,0,0,0,0,0,0,12070246,17.8,27,0,0,28.9,44,7.9,12,0,0,0,0,6.6,10,Lenzerwische,1,70805246,,,2,3,0,0,0,0,36.8,56,1,LT14,70805246,100,LT14,36.27684964200477,0,152,,,,,,152,419,both,7.599999999999998
Zweistimme,12070096 06,amtsangehörige Gemeinde,Gerdshagen,441,401.0,40.0,0.0,196.0,44.4,3,193.0,78.0,40.4,25,13,15,7.8,51,26.4,8,4.1,8,4.1,1,0.5,2,1,0,0,5,2.6,0,0,12070096,13.6,19,2.1,3,15,21,16.4,23,0,0,0,0,3.6,5,Gerdshagen,1,70806096,,,1.4,2,0,0,0,0,47.9,67,1,LT14,70806096,100,LT14,29.809725158562365,1,140,,,,,,141,473,both,12.799999999999999
Zweistimme,12070153 06,amtsangehörige Gemeinde,Halenbeck-Rohlsdorf,453,413.0,40.0,0.0,221.0,48.8,4,217.0,68.0,31.3,40,18.4,26,12,52,24,11,5.1,9,4.1,2,0.9,4,1.8,3,1.4,2,0.9,0,0,12070153,11.1,21,0.5,1,25.4,48,25.4,48,0.5,1,0,0,1.6,3,Halenbeck-Rohlsdorf,2,70806153,,,1.6,3,0.5,1,0,0,33.3,63,2,LT14,70806153,100,LT14,38.6317907444668,3,189,,,,,,192,497,both,12.9
Zweistimme,12070222 06,amtsangehörige Gemeinde,Kümmernitztal,305,278.0,27.0,0.0,177.0,58,1,176.0,51.0,29,25,14.2,20,11.4,26,14.8,26,14.8,14,8,1,0.6,8,4.5,0,0,5,2.8,0,0,12070222,3.5,5,5.7,8,23.4,33,15.6,22,0.7,1,1.4,2,7.1,10,Kümmernitztal,3,70806222,,,1.4,2,2.1,3,0,0,39,55,3,LT14,70806222,100,LT14,45.74132492113564,4,141,,,,,,145,317,both,11.3
Zweistimme,12070266 06,amtsangehörige Gemeinde,Marienfließ,624,582.0,42.0,0.0,349.0,55.9,2,347.0,118.0,34,53,15.3,34,9.8,79,22.8,23,6.6,13,3.7,2,0.6,13,3.7,4,1.2,8,2.3,0,0,12070266,11.2,30,0.4,1,21.6,58,17.9,48,0,0,1.9,5,1.9,5,Marienfließ,4,70806266,,,1.9,5,1.9,5,0,0,41.4,111,4,LT14,70806266,100,LT14,45.40983606557377,9,268,,,,,,277,610,both,11.600000000000001
Zweistimme,12070280 06,amtsangehörige Gemeinde,"Meyenburg, Stadt",1756,1546.0,210.0,0.0,730.0,41.6,6,724.0,224.0,30.9,135,18.6,49,6.8,203,28,45,6.2,26,3.6,5,0.7,18,2.5,1,0.1,18,2.5,0,0,12070280,12.2,71,2.2,13,31.6,184,16.7,97,0.2,1,2.4,14,3.1,18,"Meyenburg, Stadt",3,70806280,,,2.7,16,0.7,4,0,0,28.2,164,3,LT14,70806280,100,LT14,31.590181430096052,10,582,,,,,,592,1874,both,15.8
Zweistimme,12070028 09,amtsangehörige Gemeinde,Berge,641,574.0,67.0,0.0,374.0,58.3,2,372.0,111.0,29.8,70,18.8,37,9.9,106,28.5,25,6.7,7,1.9,2,0.5,11,3,1,0.3,2,0.5,0,0,12070028,14.2,38,1.1,3,25.4,68,18.7,50,0.4,1,0,0,1.9,5,Berge,3,70809028,,,0.4,1,2.2,6,0,0,35.8,96,3,LT14,70809028,100,LT14,40.294117647058826,6,268,,,,,,274,680,both,14.3
Zweistimme,12070145 09,amtsangehörige Gemeinde,Gülitz-Reetz,406,358.0,48.0,0.0,219.0,53.9,1,218.0,74.0,33.9,34,15.6,17,7.8,59,27.1,10,4.6,9,4.1,2,0.9,8,3.7,1,0.5,4,1.8,0,0,12070145,12,22,0,0,22.3,41,12,22,0,0,1.6,3,4.9,9,Gülitz-Reetz,3,70809145,,,4.3,8,1.6,3,0,0,41.3,76,3,LT14,70809145,100,LT14,43.45794392523364,2,184,,,,,,186,428,both,15.100000000000001
